participant_id,competition_id,total_submissions,active_days,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,cheated
2499,80,9,8,1.125,1.0,1.0,1,1.4309637457922844,0.6177123626111021,2.181366549335698,0.8132513831811823,1.5636541867245959,2,1.9461900862664914,1,2.181366549335698,0.49540641954958775,0.12230594306151432,0,-0.9836958980286525,220.0221399881142,5,37,4.111111111111111,6.166666666666667,0.889,1
2500,80,16,7,2.2857142857142856,2.0,2.0,4,1.3738989873780587,0.4291209674708307,2.016611535786805,0.944778019907228,1.5874905683159741,4,0.4291209674708307,3,0.4291209674708307,0.49540641954958775,-0.06628545207875702,1,-0.996917208391545,218.28958917504764,4,8,0.5,1.6,0.75,1
2501,80,35,7,5.0,1.0,1.3333333333333333,10,0.6886261915714931,0.44798414985091467,2.295498459897569,0.2406420417205784,1.8475143100466545,10,0.44798414985091467,2,0.6914290915148232,0.49540641954958775,-0.04742226969867308,1,-0.7138008951407712,188.38365755005572,8,12,0.34285714285714286,1.3333333333333333,0.857,0
2502,80,4,1,4.0,0.0,0.0,0,0.5403992905247039,0.5381931607838115,0.5619413900481532,0.002206129740892404,0.023748229264341725,4,0.5381931607838115,2,0.5426054202655963,0.49540641954958775,0.04278674123422377,0,0.6150251452526465,0.0,2,32,8.0,10.666666666666666,0.5,1
2503,80,15,8,1.875,1.6666666666666667,1.0,1,1.4221785743649127,0.6089840631961742,2.228979570378113,0.8131945111687385,1.619995507181939,4,1.9169283705524012,2,2.1680457455714883,0.49540641954958775,0.1135776436465864,0,-0.8287031265260613,184.83177841947048,5,36,2.4,6.0,0.867,0
2504,80,7,2,3.5,0.0,0.0,0,0.5540807180034242,0.5297269909162081,0.6001055417821842,0.02435372708721606,0.07037855086597611,6,0.5297269909162081,2,0.5297269909162081,0.49540641954958775,0.03432057136662037,0,-0.180022952018657,17.912235381232705,2,30,4.285714285714286,10.0,0.571,1
2505,80,20,10,2.0,1.6666666666666667,1.3333333333333333,4,0.882933002322634,0.5825787874406156,2.088357365540094,0.3003542148820184,1.5057785780994783,4,0.6694479647829652,1,1.144687167926685,0.49540641954958775,0.08717236789102789,0,-0.8026418945633402,211.26119187114466,8,34,1.7,3.7777777777777777,0.95,0
2506,80,28,6,4.666666666666667,2.6666666666666665,2.3333333333333335,7,0.7262921063013636,0.5007337845047434,2.2107104713305867,0.22555832179662028,1.7099766868258435,8,0.7051667731092318,2,1.0513306852833415,0.49540641954958775,0.005327364955155622,0,-0.6816692598113037,185.17466204863334,6,25,0.8928571428571429,3.5714285714285716,0.929,0
2507,80,17,6,2.8333333333333335,1.6666666666666667,2.3333333333333335,5,1.3457059365586552,0.4747269072828671,2.0383366549532727,0.8709790292757882,1.5636097476704056,5,0.4747269072828671,5,0.4747269072828671,0.49540641954958775,-0.020679512266720657,1,-0.9854634188316529,198.8347885930601,9,21,1.2352941176470589,2.1,0.765,1
2508,80,30,8,3.75,1.0,4.0,5,1.3399623676366461,0.36689610471194956,2.162772182577075,0.9730662629246966,1.7958760778651257,7,0.8796930759813583,2,2.1395833620395295,0.49540641954958775,-0.1285103148376382,1,-0.8603177684355753,174.16056073223535,7,2,0.06666666666666667,0.25,0.8,0
2509,80,45,10,4.5,2.3333333333333335,4.333333333333333,7,0.79099389991621,0.5364963492355469,2.2472463656873995,0.25449755068066315,1.7107500164518528,9,0.7377334681218877,2,2.211578071670648,0.49540641954958775,0.04108992968595915,0,-0.6333103736852386,224.49461718148376,9,31,0.6888888888888889,3.1,0.911,0
2510,80,18,6,3.0,2.3333333333333335,1.3333333333333333,7,1.2827438430366827,0.44375803510291123,2.16497254705663,0.8389858079337714,1.7212145119537188,7,0.44375803510291123,4,0.47038559147782105,0.49540641954958775,-0.05164838444667652,1,-0.9858734370183023,220.12991979041175,7,10,0.5555555555555556,1.25,0.611,1
2511,80,22,9,2.4444444444444446,1.6666666666666667,2.6666666666666665,1,1.4136202959708393,0.70477624826549,2.1920423420523005,0.7088440477053493,1.4872660937868105,3,2.0250842448163553,2,1.8779425467613315,0.49540641954958775,0.20936982871590226,0,-0.9896757953623985,230.93284068917282,7,39,1.7727272727272727,4.875,0.773,0
2512,80,12,5,2.4,2.0,0.3333333333333333,5,1.0873317852813373,0.46835416793370904,1.8327697287989462,0.6189776173476282,1.364415560865237,5,0.46835416793370904,3,0.516909292327574,0.49540641954958775,-0.02705225161587871,1,-0.9589397236786644,198.84782838127634,7,18,1.5,2.25,0.417,1
2513,80,3,1,3.0,0.0,0.0,3,0.45935157938208215,0.4557368759430853,0.5081152580134256,0.0036147034389968358,0.05237838207034029,3,0.4557368759430853,2,0.4557368759430853,0.49540641954958775,-0.03966954360650243,1,-0.8058402177782608,0.18362845678061035,1,14,4.666666666666667,7.0,1.0,1
2514,80,35,9,3.888888888888889,1.6666666666666667,4.333333333333333,2,0.704342148739282,0.5827175499537931,2.224521437306495,0.12162459878548892,1.641803887352702,6,0.6081290868025714,2,0.7885316147825951,0.49540641954958775,0.08731113040420535,0,-0.6562739255944587,175.55000846780672,8,35,1.0,3.888888888888889,0.971,0
2515,80,8,2,4.0,0.0,0.0,0,0.438225284258868,0.38438907572659237,0.4899586901427802,0.05383620853227561,0.10556961441618784,5,0.38438907572659237,2,0.43001574622313865,0.49540641954958775,-0.11101734382299538,1,-0.833443597831043,13.245266202009162,3,3,0.375,0.75,0.375,1
2516,80,10,4,2.5,0.0,0.3333333333333333,0,1.2555191010336872,0.713678377759757,2.161732671862198,0.5418407232739303,1.448054294102441,4,1.2145596164230574,1,2.161732671862198,0.49540641954958775,0.2182719582101692,0,-0.9392702978115648,109.71160088440979,7,40,4.0,5.0,0.9,0
2517,80,30,10,3.0,3.0,2.6666666666666665,4,0.5049677228215321,0.40615780295755455,0.9819232753624982,0.09880991986397758,0.5757654724049437,4,0.7662667661003827,2,0.4663766540638181,0.49540641954958775,-0.0892486165920332,1,-0.8542316625439823,210.69878263844174,9,5,0.16666666666666666,0.5,0.9,0
2518,80,8,1,8.0,0.0,0.0,0,0.572544070313967,0.5269725849119129,0.6041785649502246,0.045571485402054135,0.0772059800383117,8,0.5269725849119129,2,0.575544111474801,0.49540641954958775,0.03156616536232515,0,-0.7981447741077361,8.06117511518761,1,29,3.625,14.5,0.375,1
2519,80,44,9,4.888888888888889,3.0,3.3333333333333335,7,0.8551571716942861,0.49643283478352235,2.3213812358774115,0.3587243369107637,1.8249484010938892,7,0.6621984381804166,3,0.8340679940410727,0.49540641954958775,0.0010264152339345967,0,-0.7241185373617092,207.08326693882225,8,23,0.5227272727272727,2.5555555555555554,0.977,0
2520,80,6,1,6.0,0.0,0.0,0,0.5263256159941523,0.5122532774923435,0.572950077697609,0.014072338501808779,0.060696800205265466,6,0.5122532774923435,2,0.5122532774923435,0.49540641954958775,0.016846857942755755,0,0.2799714379086529,9.456202291082207,0,27,4.5,27.0,0.333,1
2521,80,6,2,3.0,0.0,0.0,0,0.49777401748110806,0.4133347216369493,0.6001585189925361,0.08443929584415877,0.18682379735558685,5,0.4133347216369493,1,0.6001585189925361,0.49540641954958775,-0.08207169791263846,1,-0.8838504090035763,6.144743456354917,1,6,1.0,3.0,0.667,1
2522,80,8,2,4.0,0.0,0.0,0,0.4787684352850524,0.4564037046987366,0.498854958292489,0.02236473058631583,0.0424512535937524,4,0.4564037046987366,2,0.4564037046987366,0.49540641954958775,-0.03900271485085116,1,0.5003889728593068,0.1845941423707984,1,16,2.0,8.0,0.5,1
2523,80,4,2,2.0,0.0,0.0,0,0.510494724536343,0.500993387643977,0.5397574169662287,0.009501336892365986,0.03876402932225165,3,0.500993387643977,2,0.5066903629211396,0.49540641954958775,0.0055869680943893,0,0.04484102842218284,0.0,2,26,6.5,8.666666666666666,0.75,1
2524,80,22,8,2.75,0.3333333333333333,3.3333333333333335,1,0.783411963704902,0.3424098132109747,2.331442361484587,0.44100215049392727,1.9890325482736124,5,0.56248913566828,2,2.251150991912805,0.49540641954958775,-0.15299660633861306,1,-0.668054102568254,186.30980845283938,6,1,0.045454545454545456,0.14285714285714285,0.864,0
2525,80,32,10,3.2,3.3333333333333335,3.6666666666666665,2,0.5325179938358613,0.4966253432105722,1.0355417190034397,0.03589265062528907,0.5389163757928674,4,0.9919012194965521,2,0.5031961109461318,0.49540641954958775,0.0012189236609844722,0,-0.791369180668087,190.6009001234271,8,24,0.75,2.6666666666666665,0.844,0
2526,80,18,7,2.5714285714285716,1.3333333333333333,2.3333333333333335,7,1.4356483427639217,0.44501718051873024,1.720951064219893,0.9906311622451915,1.275933883701163,7,0.44501718051873024,4,0.44501718051873024,0.49540641954958775,-0.05038923903085751,1,-0.9683135029238016,225.1058956087795,7,11,0.6111111111111112,1.375,0.5,1
2527,81,11,5,2.2,2.0,0.6666666666666666,3,1.5123748932278476,0.5083121122878823,1.8056932548035256,1.0040627809399654,1.2973811425156434,4,1.496347679721411,2,0.5083121122878823,0.5405761705157553,-0.03226405822787304,1,-0.9956852781160287,214.81688414016048,6,7,0.6363636363636364,1.0,0.818,1
2528,81,5,2,2.5,1.6666666666666667,0.0,0,1.7863820268835975,1.7031932385674438,1.799637890138635,0.08318878831615373,0.0964446515711912,3,1.7236341777359145,2,1.7236341777359145,0.5405761705157553,1.1626170680516883,0,-0.0766251183510843,7.320539673260086,2,18,3.6,6.0,0.4,0
2529,81,4,4,1.0,0.3333333333333333,0.3333333333333333,0,0.9370433955040035,0.7940492010920515,1.1711898293748952,0.14299419441195205,0.3771406282828438,1,1.1711898293748952,1,1.1711898293748952,0.5405761705157553,0.2534730305762961,0,-0.9996182545516614,154.40367974967498,7,15,3.75,1.875,0.75,0
2530,81,8,5,1.6,0.0,0.3333333333333333,1,0.9666881605040167,0.47766395507690773,2.338706281773071,0.489024205427109,1.861042326696163,3,1.0742924001960692,1,2.338706281773071,0.5405761705157553,-0.06291221543884762,1,-0.8812770052226405,93.41226288419134,7,5,0.625,0.625,0.875,0
2531,81,8,1,8.0,0.0,0.0,8,0.47113828697830007,0.41683060195795535,0.5073092907428957,0.05430768502034472,0.09047868878494031,8,0.41683060195795535,8,0.41683060195795535,0.5405761705157553,-0.1237455685578,1,-0.7353342292479245,0.5869001702477874,1,2,0.25,1.0,0.25,1
2532,81,25,9,2.7777777777777777,1.3333333333333333,2.6666666666666665,5,1.0597931885678415,0.5481265424679538,2.3332311796134237,0.5116666460998878,1.78510463714547,5,0.85885293553011,2,1.113932602696543,0.5405761705157553,0.007550371952198431,0,-0.8344980349476486,194.23667234551294,6,11,0.44,1.5714285714285714,0.92,0
2533,81,5,2,2.5,0.0,0.0,3,0.5226133395263872,0.5206975895450756,0.5551465285531918,0.0019157499813116097,0.034448939008116186,3,0.5226133395263872,1,0.5206975895450756,0.5405761705157553,-0.019878580970679738,1,0.5094322945527887,0.0,1,8,1.6,4.0,0.6,1
2534,81,37,8,4.625,0.6666666666666666,3.3333333333333335,6,0.8492542016585328,0.4956102914064965,2.267903407993461,0.35364391025203634,1.7722931165869644,9,0.7530528256320732,2,0.9089199385425027,0.5405761705157553,-0.044965879109258866,1,-0.8708086171323057,177.589753177823,9,6,0.16216216216216217,0.6,0.892,0
2535,81,16,6,2.6666666666666665,1.0,0.6666666666666666,1,0.5798645644397659,0.47540248381396255,2.3230519287170295,0.10446208062580331,1.847649444903067,6,0.5601406807078922,2,0.47540248381396255,0.5405761705157553,-0.0651736867017928,1,-0.7398235392359833,167.3501992617751,7,4,0.25,0.5,1.0,0
2536,81,35,10,3.5,2.6666666666666665,3.6666666666666665,6,0.6194659548738586,0.40373803781547196,2.2985348798164273,0.21572791705838662,1.8947968420009553,6,0.6035765125966842,2,0.7385559144057343,0.5405761705157553,-0.1368381327002834,1,-0.6236145063675008,209.36135804617834,7,1,0.02857142857142857,0.125,0.857,0
2537,81,4,3,1.3333333333333333,0.0,0.3333333333333333,0,2.1078569653831187,1.6587668996166491,2.208014497476664,0.4490900657664696,0.5492475978600146,2,1.6587668996166491,1,2.208014497476664,0.5405761705157553,1.1181907291008937,0,-0.6716898068387106,54.61578268863744,8,17,4.25,1.8888888888888888,1.0,0
2538,81,17,7,2.4285714285714284,1.0,1.0,0,1.1020136568922179,0.45074216581194493,2.2003940942491482,0.6512714910802729,1.7496519284372032,6,0.4732778955758774,1,2.2003940942491482,0.5405761705157553,-0.08983400470381042,1,-0.7695731568473212,164.99814516819916,8,3,0.17647058823529413,0.3333333333333333,0.941,0
2539,81,25,8,3.125,1.0,1.3333333333333333,4,1.4397864244127903,0.5765532737646779,2.2786057734968757,0.8632331506481123,1.7020524997321977,6,1.4397864244127903,2,2.0295758706709246,0.5405761705157553,0.03597710324892256,0,-0.5543483076601553,185.96467187463116,9,12,0.48,1.2,0.92,0
2540,81,12,6,2.0,1.0,1.3333333333333333,1,1.033666005059473,0.6311832807837563,2.1267695839469565,0.40248272427571674,1.4955863031632002,3,1.2331681168070063,1,2.1267695839469565,0.5405761705157553,0.09060711026800095,0,-0.8415229574959356,142.84692902021789,6,13,1.0833333333333333,1.8571428571428572,1.0,0
2541,81,11,4,2.75,1.3333333333333333,0.6666666666666666,5,1.1876170519093359,0.5241398971175558,1.685839901184969,0.66347715479178,1.1617000040674132,5,0.5241398971175558,3,0.5241398971175558,0.5405761705157553,-0.01643627339819953,1,-0.9888870087121001,178.73623996524572,5,10,0.9090909090909091,1.6666666666666667,0.727,1
2542,81,17,8,2.125,2.6666666666666665,0.6666666666666666,3,1.41524033383991,0.7094059216870969,2.161541982172638,0.7058344121528131,1.4521360604855411,4,1.9885707049560586,1,2.161541982172638,0.5405761705157553,0.16882975117134158,0,-0.9717932392405322,235.2150300496965,4,14,0.8235294117647058,2.8,0.941,0
2543,81,2,2,1.0,0.3333333333333333,0.3333333333333333,0,1.904293291824736,1.8853170011334457,1.9232695825160264,0.018976290691290254,0.03795258138258073,1,1.9232695825160264,1,1.9232695825160264,0.5405761705157553,1.3447408306176905,0,-1.0,2.754029765834815,5,19,9.5,3.1666666666666665,0.0,0
2544,81,40,9,4.444444444444445,3.0,4.0,8,0.7415039702684569,0.5232912074672129,2.1821249436804444,0.21821276280124402,1.6588337362132315,8,0.7165189410287901,2,2.108615719193655,0.5405761705157553,-0.017284963048542434,1,-0.6162512276163822,218.353354022418,8,9,0.225,1.0,0.85,0
2545,81,4,2,2.0,1.3333333333333333,0.0,0,1.6535230480490937,1.6290966381302554,1.6897628412074588,0.024426409918838266,0.060666203077203384,2,1.6480479490597566,2,1.6480479490597566,0.5405761705157553,1.0885204676145,0,0.6753912448407455,7.400943167688915,2,16,4.0,5.333333333333333,0.5,0
2546,82,31,9,3.4444444444444446,2.0,3.0,4,0.9885495865906133,0.5866286683070006,2.455628114011159,0.40192091828361276,1.8689994457041585,6,0.8962255560179014,2,0.819750075175347,0.5463283432202495,0.040300325086751076,0,-0.7083210480184947,197.98951973962573,8,18,0.5806451612903226,2.0,0.903,0
2547,82,25,10,2.5,2.3333333333333335,2.6666666666666665,3,0.533168366109759,0.3920996043400693,1.1678449451795518,0.14106876176968974,0.7757453408394825,3,1.1453881818807932,1,1.1504890707068383,0.5463283432202495,-0.15422873888018018,1,-0.7757200964683011,98.19266887820768,9,2,0.08,0.2,0.8,0
2548,82,41,9,4.555555555555555,1.3333333333333333,4.0,7,0.8124921300883668,0.43988753897809385,2.414203668522853,0.372604591110273,1.9743161295447593,8,0.6431574879534514,2,0.9848159636837241,0.5463283432202495,-0.10644080424215563,1,-0.6270446560633235,198.70421455259114,5,7,0.17073170731707318,1.1666666666666667,0.927,0
2549,82,21,8,2.625,0.3333333333333333,1.6666666666666667,5,1.0661889906224165,0.6423101618646611,2.4856805440131717,0.4238788287577554,1.8433703821485108,5,1.0661889906224165,2,1.0661889906224165,0.5463283432202495,0.09598181864441158,0,-0.738122253544387,193.75126325752862,7,21,1.0,2.625,0.81,0
2550,82,3,1,3.0,0.0,0.0,0,0.5555379971460219,0.5035800110972228,0.5831630117651687,0.05195798604879909,0.07958300066794588,3,0.5035800110972228,2,0.5035800110972228,0.5463283432202495,-0.042748332123026644,1,0.06857387212405197,0.24527892541948404,1,15,5.0,7.5,0.333,1
2551,82,35,9,3.888888888888889,1.3333333333333333,3.6666666666666665,5,1.3779294144109913,0.46297950883593103,2.4371074180743544,0.9149499055750603,1.9741279092384234,7,0.780531851764621,2,0.46297950883593103,0.5463283432202495,-0.08334883438431845,1,-0.6981799172481102,197.72577743218287,6,10,0.2857142857142857,1.4285714285714286,0.886,0
2552,82,34,9,3.7777777777777777,1.3333333333333333,3.6666666666666665,7,1.4575696582322837,0.4588509598087711,2.488384582987341,0.9987186984235126,2.02953362317857,7,0.4588509598087711,2,1.7441645599754905,0.5463283432202495,-0.08747738341147837,1,-0.7523374417483719,207.29542561082445,5,9,0.2647058823529412,1.5,0.824,0
2553,82,38,9,4.222222222222222,2.0,5.333333333333333,5,0.7794885362601491,0.6673762371586737,2.3644526249978193,0.11211229910147547,1.6970763878391457,6,0.8235932456383588,3,0.6759489794334017,0.5463283432202495,0.12104789393842419,0,-0.5993823547747986,188.45249943725804,5,22,0.5789473684210527,3.6666666666666665,0.947,0
2554,82,6,1,6.0,0.0,0.0,6,0.547984050882093,0.48337766067445675,0.6078616494797103,0.06460639020763626,0.12448398880525358,6,0.48337766067445675,4,0.5443297586556471,0.5463283432202495,-0.06295068254579272,1,-0.9731149947848444,0.5430213175072538,2,12,2.0,4.0,0.833,1
2555,82,23,6,3.8333333333333335,0.0,2.3333333333333335,8,0.9678031832856921,0.6704540199179828,2.255285662808756,0.29734916336770933,1.5848316428907734,8,0.6704540199179828,1,2.255285662808756,0.5463283432202495,0.12412567669773333,0,-0.8000899209086294,132.87139194151638,9,23,1.0,2.3,1.0,0
2556,82,34,9,3.7777777777777777,0.6666666666666666,4.333333333333333,1,0.8499217817913074,0.4388122915198574,2.434900354656705,0.41110949027145,1.9960880631368478,7,0.6476114031679103,3,0.5234756142738966,0.5463283432202495,-0.10751605170039208,1,-0.7737755505346066,175.03439841805806,10,6,0.17647058823529413,0.5454545454545454,0.824,0
2557,82,20,10,2.0,2.6666666666666665,1.3333333333333333,4,1.5323869974991844,0.8674951168063303,2.337381206055865,0.6648918806928541,1.4698860892495347,4,0.8674951168063303,1,2.337381206055865,0.5463283432202495,0.3211667735860808,0,-0.9879401299585457,222.7320638919131,3,27,1.35,6.75,0.7,0
2558,82,13,6,2.1666666666666665,1.3333333333333333,0.6666666666666666,2,1.5554246787537542,0.5651018567923856,2.365340991426149,0.9903228219613687,1.8002391346337634,4,1.9544990182233168,1,2.365340991426149,0.5463283432202495,0.01877351357213608,0,-0.9866621522804306,184.9777645156575,5,17,1.3076923076923077,2.8333333333333335,0.538,0
2559,82,6,2,3.0,0.0,0.0,0,0.46267429914815317,0.43742713448663634,0.558200744495917,0.02524716466151683,0.12077361000928061,4,0.43742713448663634,1,0.558200744495917,0.5463283432202495,-0.10890120873361314,1,-0.8931333102478877,24.652383071305024,2,5,0.8333333333333334,1.6666666666666667,0.333,1
2560,82,31,9,3.4444444444444446,2.3333333333333335,2.0,4,1.203561877043483,0.725577091397632,2.209477558480483,0.477984785645851,1.4839004670828508,6,1.143346326832065,2,1.1690009949805107,0.5463283432202495,0.17924874817738257,0,-0.8092559000426991,179.2419892162732,7,25,0.8064516129032258,3.125,0.871,0
2561,82,30,10,3.0,3.3333333333333335,2.0,2,0.4690963826513161,0.4050814128746526,1.061102048258597,0.06401496977666349,0.6560206353839445,4,0.8111571408304521,2,0.4467383899520734,0.5463283432202495,-0.14124693034559688,1,-0.8276848107085892,175.8179732583878,8,3,0.1,0.3333333333333333,0.8,0
2562,82,4,2,2.0,1.3333333333333333,0.0,0,1.0788000840039844,1.0397614393442522,1.0907130765879554,0.03903864465973217,0.05095163724370311,3,1.0397614393442522,1,1.089565869162503,0.5463283432202495,0.49343309612400277,0,-0.2261037367049305,11.827892838127369,4,28,7.0,5.6,0.5,0
2563,82,2,1,2.0,0.0,0.0,0,0.5202463518040322,0.47048857235406416,0.5700041312540003,0.049757779449968065,0.09951555889993613,2,0.47048857235406416,1,0.5700041312540003,0.5463283432202495,-0.07583977086618532,1,-0.9999999999999998,5.187114933080551,2,11,5.5,3.6666666666666665,1.0,1
2564,82,10,8,1.25,0.6666666666666666,0.6666666666666666,3,0.9075248171369316,0.5006275129754377,1.3298011931050246,0.40689730416149383,0.8291736801295869,3,0.5006275129754377,1,1.0746375129946595,0.5463283432202495,-0.04570083024481175,1,-0.8747649867175535,206.04183896388972,7,14,1.4,1.75,1.0,0
2565,82,28,9,3.111111111111111,1.6666666666666667,2.6666666666666665,3,1.4950137258893872,0.7211028215778514,2.4474089868340747,0.7739109043115358,1.7263061652562233,6,1.4249029873436798,1,1.0785955945555172,0.5463283432202495,0.17477447835760196,0,-0.7208574177702455,186.06584011348477,7,24,0.8571428571428571,3.0,0.929,0
2566,82,15,7,2.142857142857143,1.6666666666666667,0.6666666666666666,0,1.0045259299093048,0.75853129347662,2.442565772851072,0.24599463643268482,1.6840344793744522,5,0.75853129347662,2,0.75853129347662,0.5463283432202495,0.21220295025637048,0,-0.6743264487018795,180.8372115055194,7,26,1.7333333333333334,3.25,0.933,0
2567,82,8,2,4.0,0.0,0.0,0,0.5426652124836184,0.4868805691410238,0.5762466345124231,0.05578464334259464,0.0893660653713993,5,0.4977939794227629,2,0.4977939794227629,0.5463283432202495,-0.05944777407922569,1,-0.4933562992459271,17.43184038489281,1,13,1.625,6.5,0.5,1
2568,82,20,8,2.5,1.3333333333333333,1.0,3,1.4874062376850663,0.6327237572911021,2.4267418193300965,0.8546824803939642,1.7940180620389943,4,1.1319374564058873,1,2.4267418193300965,0.5463283432202495,0.0863954140708526,0,-0.9771836882216632,194.15121510164778,7,20,1.0,2.5,0.75,1
2569,82,37,10,3.7,2.0,4.333333333333333,3,1.4422567912223496,0.5995590878001275,2.530453259774079,0.8426977034222222,1.9308941719739519,8,0.7968588776216793,2,1.2146321508954316,0.5463283432202495,0.053230744579877975,0,-0.5561378459866503,218.2913662937612,7,19,0.5135135135135135,2.375,0.865,0
2570,82,8,1,8.0,0.0,0.0,0,0.5190865316782397,0.42871685079842925,0.6018109457882806,0.09036968087981045,0.1730940949898514,8,0.42871685079842925,8,0.42871685079842925,0.5463283432202495,-0.11761149242182023,1,-0.9236851424256269,0.8682765078989974,3,4,0.5,1.0,0.625,1
2571,82,26,10,2.6,2.6666666666666665,2.6666666666666665,3,0.43529804314370524,0.3897852663596049,1.3847062083531416,0.04551277678410032,0.9949209419935368,4,1.3190088287487927,1,1.3340726839925394,0.5463283432202495,-0.15654307686064456,1,-0.8090095166156063,152.53293131625594,10,1,0.038461538461538464,0.09090909090909091,0.885,0
2572,82,13,6,2.1666666666666665,0.0,1.3333333333333333,3,1.3633754256757915,0.5498999927091042,2.50862748654626,0.8134754329666873,1.9587274938371557,3,1.0387770204255458,1,2.4244516844803154,0.5463283432202495,0.003571649488854689,0,-0.6811506952201195,153.61777895103307,9,16,1.2307692307692308,1.6,0.923,0
2573,82,29,10,2.9,2.6666666666666665,3.3333333333333335,3,0.5260289579915932,0.4491560841829829,1.3409143525906067,0.0768728738086103,0.8917582684076237,4,0.45416271200487957,2,0.4491560841829829,0.5463283432202495,-0.09717225903726656,1,-0.7703669659036381,142.03805430581963,9,8,0.27586206896551724,0.8,1.0,0
2574,83,45,9,5.0,2.0,5.333333333333333,4,1.3065646459254072,0.6362222940378399,2.474475034608675,0.6703423518875673,1.838252740570835,9,1.2108808165078286,3,1.299453451753689,0.6044550383644708,0.03176725567336913,0,-0.5891579897581203,205.07133003225067,8,25,0.5555555555555556,2.7777777777777777,0.978,0
2575,83,48,9,5.333333333333333,1.3333333333333333,5.0,4,1.5367171286148351,0.6791747245274784,2.5558532180813702,0.8575424040873567,1.8766784935538918,10,1.3187013173115565,2,0.7138923298644512,0.6044550383644708,0.07471968616300761,0,-0.4199100133503882,193.22219357461188,7,27,0.5625,3.375,0.896,0
2576,83,29,10,2.9,3.3333333333333335,2.3333333333333335,2,0.5832183586924061,0.5080330289208668,1.3207331592806575,0.07518532977153936,0.8127001303597907,4,1.3016240868032671,2,1.305115716304954,0.6044550383644708,-0.09642200944360402,1,-0.8507363224261273,132.00887724193473,8,17,0.5862068965517241,1.8888888888888888,0.862,0
2577,83,34,8,4.25,0.6666666666666666,7.0,2,1.534345192658276,0.7730326834944558,2.351181164229156,0.7613125091638203,1.5781484807347002,9,1.3374344622135867,1,1.2809855249454176,0.6044550383644708,0.16857764512998497,0,-0.7731101833097698,185.06894030072078,7,33,0.9705882352941176,4.125,0.794,0
2578,83,5,1,5.0,0.0,0.0,0,0.6116892928245847,0.49648483815332517,0.7019117269780452,0.11520445467125956,0.20542688882472,5,0.49648483815332517,2,0.6678011746373199,0.6044550383644708,-0.10797020021114562,1,-0.9977119206789533,2.61161547955507,4,14,2.8,2.8,0.4,1
2579,83,25,10,2.5,2.0,2.6666666666666665,3,0.4737137607417478,0.40471489214793605,1.3180676448218152,0.06899886859381177,0.9133527526738792,4,0.44365605830383004,2,0.5017737497333481,0.6044550383644708,-0.19974014621653474,1,-0.7624288109143378,217.63818065647882,9,3,0.12,0.3,0.84,0
2580,83,7,6,1.1666666666666667,0.0,0.6666666666666666,1,1.1466923812317016,0.4864904069007823,2.3877800640446347,0.6602019743309193,1.9012896571438525,2,1.3479492813858192,1,1.1466923812317016,0.6044550383644708,-0.11796463146368846,1,-0.5743887831047773,136.7746518795354,6,11,1.5714285714285714,1.5714285714285714,0.857,0
2581,83,30,10,3.0,3.0,2.6666666666666665,2,0.45729699105373967,0.39239474579273803,1.1261020269925426,0.06490224526100163,0.7337072811998046,4,1.0484665225101746,1,1.0720267486773158,0.6044550383644708,-0.21206029257173276,1,-0.8298584602110118,84.46613674699448,8,2,0.06666666666666667,0.2222222222222222,0.833,0
2582,83,27,8,3.375,2.3333333333333335,1.6666666666666667,4,1.2124631135922117,0.6077212378907818,2.4004821682490594,0.6047418757014299,1.7927609303582774,6,1.1346764270699652,2,2.3940421904577334,0.6044550383644708,0.00326619952631102,0,-0.6143872518104029,198.51898318738387,8,23,0.8518518518518519,2.5555555555555554,0.963,0
2583,83,5,4,1.25,0.3333333333333333,0.3333333333333333,0,1.8644302719108183,0.991992840716236,2.364050248731146,0.8724374311945824,1.3720574080149102,2,1.8644302719108183,1,0.991992840716236,0.6044550383644708,0.38753780235176516,0,0.40890238905036086,0.0,9,37,7.4,3.7,1.0,0
2584,83,36,9,4.0,2.3333333333333335,3.3333333333333335,3,0.7344323065497078,0.4978561946521628,2.566000505012724,0.23657611189754502,2.068144310360561,6,0.8655183250070717,2,2.344387281426467,0.6044550383644708,-0.10659884371230799,1,-0.7204679420212821,164.9903961343049,8,15,0.4166666666666667,1.6666666666666667,0.861,0
2585,83,34,10,3.4,3.6666666666666665,3.0,4,0.5705819022956795,0.5213880917807483,1.0877793543472474,0.04919381051493121,0.5663912625664991,4,1.0535865657325396,2,1.0535865657325396,0.6044550383644708,-0.08306694658372249,1,-0.8463194831509637,186.14605257474344,7,18,0.5294117647058824,2.25,0.882,0
2586,83,7,1,7.0,0.0,0.0,7,0.5676392514342297,0.48525427741151267,0.7091557192529256,0.082384974022717,0.22390144184141297,7,0.48525427741151267,5,0.5328095529967621,0.6044550383644708,-0.11920076095295812,1,-0.9107017498363659,1.1529837459893315,3,10,1.4285714285714286,2.5,0.571,1
