participant_id,competition_id,total_submissions,active_days,submissions_per_day,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,cheated
1978,64,28,7,4.0,5.0,5,0.9153348742633066,0.4621830776260432,2.490933173119963,0.4531517966372634,2.0287500954939195,5,0.6412136189387965,2,0.9941810326156004,0.5904825503752927,-0.12829947274924952,1,-0.6846119170195016,180.5499002053592,7,5,0.17857142857142858,0.625,1.0,0
1979,64,18,8,2.25,2.3333333333333335,1,1.5136703217083036,0.7045075908442405,2.4640814573982825,0.8091627308640631,1.759573866554042,4,0.9104732297350401,1,2.4640814573982825,0.5904825503752927,0.11402504046894779,0,-0.973600641827717,176.02054820912136,5,20,1.1111111111111112,3.3333333333333335,0.722,1
1980,64,14,8,1.75,2.0,5,1.4986590608512174,0.7016062508808701,2.337870899057023,0.7970528099703472,1.636264648176153,5,0.7016062508808701,2,0.7016062508808701,0.5904825503752927,0.1111237005055774,0,-0.9741596202658552,194.07554316358136,6,19,1.3571428571428572,2.7142857142857144,0.786,0
1981,64,12,7,1.7142857142857142,2.3333333333333335,0,1.5395714002091605,0.6459207753998649,2.416258060311791,0.8936506248092956,1.770337284911926,3,1.8311028847966733,1,2.416258060311791,0.5904825503752927,0.055438225024572185,0,-0.98631905583285,176.9680135359307,6,14,1.1666666666666667,2.0,0.833,1
1982,64,12,7,1.7142857142857142,1.6666666666666667,2,1.5232627720954013,0.6592348357700359,2.368766771059811,0.8640279363253653,1.709531935289775,2,2.162355810282959,1,2.368766771059811,0.5904825503752927,0.0687522853947432,0,-0.9846037990003449,200.34905049552214,6,16,1.3333333333333333,2.2857142857142856,0.583,0
1983,64,46,8,5.75,6.666666666666667,10,1.3861927897211743,0.3812927590657409,2.5306114395352726,1.0049000306554334,2.1493186804695315,10,0.3812927590657409,2,1.551771340825594,0.5904825503752927,-0.20918979130955184,1,-0.7375653958406116,179.73667375613908,8,1,0.021739130434782608,0.1111111111111111,0.978,0
1984,64,25,8,3.125,3.6666666666666665,2,1.4460882995613145,0.5660875771246233,2.512044559225069,0.8800007224366911,1.9459569821004457,6,1.1821170041587354,2,1.4132910659830893,0.5904825503752927,-0.024394973250669416,1,-0.7623794713587644,170.7648476949017,7,12,0.48,1.5,0.84,0
1985,64,23,8,2.875,1.6666666666666667,2,1.2991523483598426,0.4728568251022601,2.517988505091016,0.8262955232575825,2.045131679988756,9,1.1613076679883119,2,2.3158071362942168,0.5904825503752927,-0.11762572527303261,1,-0.44793112022751264,167.08292332646664,7,7,0.30434782608695654,0.875,0.87,0
1986,64,18,8,2.25,2.6666666666666665,3,1.4642430986490775,0.6586016543780521,2.347990678445274,0.8056414442710255,1.6893890240672218,5,1.391978039024359,2,1.6105896814966967,0.5904825503752927,0.06811910400275933,0,-0.9725679360523222,163.84444623448024,5,15,0.8333333333333334,2.5,0.611,1
1987,64,12,7,1.7142857142857142,1.3333333333333333,3,1.279689254120477,0.39558957923592925,2.332028213902138,0.8840996748845478,1.9364386346662088,3,0.39558957923592925,1,0.7876867553555136,0.5904825503752927,-0.1948929711393635,1,-0.5482659426817066,163.08974350412052,5,2,0.16666666666666666,0.3333333333333333,0.917,0
1988,64,5,1,5.0,0.0,5,0.5198458540853019,0.489487514138368,0.6802352599409529,0.030358339946933932,0.1907477458025849,5,0.489487514138368,4,0.489487514138368,0.5904825503752927,-0.10099503623692474,1,-0.9163964863731621,0.5866592569243494,3,10,2.0,2.5,0.8,1
1989,64,32,9,3.5555555555555554,5.0,3,0.5775826459145719,0.4002058347035289,2.530249779662131,0.17737681121104298,2.1300439449586017,6,0.5499170625765546,2,0.7008160116379699,0.5904825503752927,-0.19027671567176385,1,-0.7409548981733473,152.04507236138897,6,3,0.09375,0.42857142857142855,0.906,0
1990,64,19,9,2.111111111111111,2.3333333333333335,1,1.42499317295108,0.601760665817217,2.468122758212718,0.8232325071338631,1.866362092395501,5,1.9474792033662096,1,2.4136748772902,0.5904825503752927,0.011278115441924252,0,-0.9775678026491491,182.3290335908682,7,13,0.6842105263157895,1.625,0.737,0
1991,64,37,7,5.285714285714286,3.6666666666666665,6,0.6529068233630462,0.4690005112409428,2.4615499420544724,0.1839063121221034,1.9925494308135296,9,0.5719265170727367,2,1.00315153015974,0.5904825503752927,-0.12148203913434996,1,-0.7957840521095825,164.26471950269826,8,6,0.16216216216216217,0.6666666666666666,0.919,0
1992,64,9,4,2.25,0.6666666666666666,3,1.3644814176364033,0.48849336118169157,2.1184443750890214,0.8759880564547118,1.6299510139073299,4,1.635843824241505,2,0.5900080035513252,0.5904825503752927,-0.10198918919360117,1,-0.9796688881493487,194.2585479112177,2,9,1.0,3.0,0.556,1
1993,64,22,8,2.75,2.3333333333333335,3,1.4959805490611888,0.6653121427875832,2.402297942118458,0.8306684062736056,1.7369857993308746,5,0.9677839231287726,2,1.0774932454025736,0.5904825503752927,0.07482959241229048,0,-0.9797154945207842,213.0249736311073,4,17,0.7727272727272727,3.4,0.818,1
1994,64,3,2,1.5,0.0,0,0.5127206446332468,0.43091230310837897,0.5440241940508932,0.08180834152486788,0.11311189094251423,2,0.43091230310837897,1,0.5440241940508932,0.5904825503752927,-0.15957024726691377,1,-0.7518438441360787,25.81418243831763,1,4,1.3333333333333333,2.0,0.667,1
1995,65,5,2,2.5,0.27272727272727276,0,0.5309103783515647,0.3833808968598385,0.6704477118883005,0.14752948149172623,0.28706681502846204,4,0.3833808968598385,2,0.3833808968598385,0.583768727436734,-0.20038783057689552,1,-0.8836035479820769,13.00071862927794,3,3,0.6,0.75,0.8,1
1996,65,38,11,3.4545454545454546,3.5454545454545454,3,0.41147528578777715,0.3,1.1853483439812194,0.11147528578777716,0.8853483439812193,4,1.1042615783041339,2,0.9259499332003992,0.583768727436734,-0.28376872743673404,1,-0.8089403871754447,189.79780553869983,6,1,0.02631578947368421,0.14285714285714285,0.789,0
1997,65,6,2,3.0,0.0,0,0.5835263314561154,0.5090895653842661,0.6699100051937594,0.07443676607184935,0.16082043980949334,5,0.5090895653842661,2,0.5090895653842661,0.583768727436734,-0.07467916205246794,1,-0.9419462927954312,19.333205590515632,0,10,1.6666666666666667,10.0,0.667,1
1998,65,9,7,1.2857142857142858,0.5454545454545455,1,1.6731890256949522,0.5784139696590787,2.556624785249807,1.0947750560358736,1.9782108155907285,2,1.6731890256949522,1,2.2505220292048143,0.583768727436734,-0.005354757777655372,1,-0.7853028168715779,209.42276033738221,7,14,1.5555555555555556,1.75,0.889,0
1999,65,34,11,3.090909090909091,4.363636363636364,2,0.45412032605216024,0.3713333318271139,0.978847317885364,0.08278699422504632,0.6075139860582501,4,0.602077989423951,1,0.978847317885364,0.583768727436734,-0.2124353956096201,1,-0.7480480591641373,173.72963083114323,8,2,0.058823529411764705,0.2222222222222222,0.794,0
2000,65,15,8,1.875,1.090909090909091,1,1.620983983041419,0.7841793983797162,2.437402614766439,0.8368045846617028,1.6532232163867229,3,1.6752021240682338,2,1.6752021240682338,0.583768727436734,0.20041067094298215,0,-0.964265600933772,237.4298807809455,4,22,1.4666666666666666,4.4,0.667,0
2001,65,14,7,2.0,2.4545454545454546,0,1.0802672676371636,0.7303911290213921,2.4283256053171622,0.3498761386157715,1.69793447629577,6,0.914903589783781,1,2.229532355825348,0.583768727436734,0.1466224015846581,0,-0.6941806246654318,196.8121862971402,4,20,1.4285714285714286,4.0,1.0,0
2002,65,40,9,4.444444444444445,6.0,7,1.371077834727548,0.4434292091372612,2.4194800472055586,0.9276486255902869,1.9760508380682975,8,0.8312101708607446,2,0.5578494991210619,0.583768727436734,-0.14033951829947283,1,-0.637959142019575,230.2601863908747,8,7,0.175,0.7777777777777778,0.9,0
2003,65,12,8,1.5,0.8181818181818182,1,1.5350213699886837,0.7834267795605089,2.318953843326335,0.7515945904281748,1.535527063765826,2,1.9948474149272706,1,2.318953843326335,0.583768727436734,0.19965805212377485,0,-0.9815450359795896,236.71388870046263,4,21,1.75,4.2,0.75,0
2004,65,35,10,3.5,3.0,8,1.3306298550832656,0.6009202903424338,2.5023640185071754,0.7297095647408318,1.9014437281647416,8,0.6009202903424338,2,2.252033007050136,0.583768727436734,0.017151562905699747,0,-0.6862871958754231,224.53073395160172,6,16,0.45714285714285713,2.2857142857142856,0.971,0
2005,65,19,8,2.375,0.5454545454545455,2,0.8293784467732649,0.5864845318577965,1.0700139892899263,0.2428939149154684,0.48352945743212983,7,0.6426637532218019,2,0.6426637532218019,0.583768727436734,0.002715804421062451,0,-0.7664802854919015,207.55103190403938,9,15,0.7894736842105263,1.5,1.0,0
2006,65,10,5,2.0,0.5454545454545455,2,1.3373098939140085,0.462774918531772,1.7517714666653241,0.8745349753822365,1.2889965481335521,5,1.3368667415059727,2,1.613767509871256,0.583768727436734,-0.12099380890496203,1,-0.9635637270621092,229.76355876232697,3,8,0.8,2.0,0.9,1
2007,65,29,10,2.9,2.4545454545454546,5,1.6668103159302945,0.6952549588007781,2.514284345659578,0.9715553571295164,1.8190293868587997,6,1.110220422438346,1,2.408260951503155,0.583768727436734,0.11148623136404412,0,-0.7997029435417875,227.02372933896697,8,18,0.6206896551724138,2.0,0.862,0
2008,65,34,11,3.090909090909091,3.0,4,0.5419034264192947,0.46780300456577273,1.092323672790339,0.07410042185352195,0.6245206682245662,4,0.49040513784862344,2,0.46780300456577273,0.583768727436734,-0.1159657228709613,1,-0.7785597274634777,192.70496615735803,9,9,0.2647058823529412,0.9,0.824,0
2009,65,35,11,3.1818181818181817,2.7272727272727275,4,0.5136059869613105,0.41982019387127734,1.2689373832088604,0.09378579309003321,0.8491171893375831,4,1.0139195260807286,2,0.7614676414785905,0.583768727436734,-0.1639485335654567,1,-0.80084622109714,226.5703916702598,8,5,0.14285714285714285,0.5555555555555556,0.829,0
2010,65,35,10,3.5,3.0,2,1.400147150970265,0.41918809779240396,2.4039823130135827,0.980959053177861,1.9847942152211786,7,0.42427370288522215,2,1.2841936206204434,0.583768727436734,-0.16458062964433007,1,-0.8041923989780118,206.90834109594408,8,4,0.11428571428571428,0.4444444444444444,0.857,0
2011,65,47,11,4.2727272727272725,4.636363636363637,1,0.9691187564368166,0.5624711310540011,2.4752174130496467,0.4066476253828154,1.9127462819956456,8,0.5964106183365663,3,0.5964106183365663,0.583768727436734,-0.021297596382732875,1,-0.7736922512517176,229.98288617024141,7,13,0.2765957446808511,1.625,0.872,0
2012,65,2,1,2.0,0.0,0,1.1620385022151785,1.1260766185932054,1.1980003858371515,0.035961883621973056,0.07192376724394611,2,1.1260766185932054,2,1.1260766185932054,0.583768727436734,0.5423078911564714,0,1.0,0.0,3,23,11.5,5.75,1.0,0
2013,65,2,1,2.0,0.0,0,0.563209797488474,0.5161613245366639,0.6102582704402842,0.04704847295181014,0.09409694590362039,2,0.5161613245366639,1,0.6102582704402842,0.583768727436734,-0.06760740290007017,1,-1.0,11.373512010584903,3,11,5.5,2.75,0.0,1
2014,65,19,7,2.7142857142857144,1.9090909090909092,6,1.3808765092515558,0.4355046325833819,1.9522824638304126,0.9453718766681739,1.5167778312470306,6,0.4355046325833819,3,0.49938579134270633,0.583768727436734,-0.14826409485335212,1,-0.994114363582998,248.61162381703605,3,6,0.3157894736842105,1.5,0.737,1
2015,65,22,7,3.142857142857143,1.6363636363636365,0,0.9819726443987309,0.686474025762297,2.4704622485098335,0.2954986186364339,1.7839882227475365,5,0.8207087411582091,1,2.450688682107757,0.583768727436734,0.10270529832556297,0,-0.8992396734700987,209.87708310586854,4,17,0.7727272727272727,3.4,0.955,0
2016,65,9,7,1.2857142857142858,1.3636363636363638,0,1.4736176605951945,0.7232085675633949,2.362989465260351,0.7504090930317996,1.639780897696956,2,1.4736176605951945,1,2.362989465260351,0.583768727436734,0.13943984012666089,0,-0.9455004114333667,148.61409251965756,4,19,2.111111111111111,3.8,0.667,1
2017,65,13,5,2.6,0.5454545454545455,0,0.6853200465633292,0.5291241332043467,1.7816754006798596,0.15619591335898253,1.2525512674755128,7,0.5291241332043467,7,0.5291241332043467,0.583768727436734,-0.05464459423238732,1,-0.9948822652899859,233.60130376503187,6,12,0.9230769230769231,1.7142857142857142,0.308,1
2018,66,11,5,2.2,1.090909090909091,2,1.4791710193226,0.7639033061664792,2.219949439079517,0.7152677131561208,1.4560461329130376,4,1.4791710193226,1,2.219949439079517,0.5380105631809032,0.22589274298557593,0,-0.9727739587999203,232.66035480887462,3,19,1.7272727272727273,4.75,0.818,0
2019,66,2,1,2.0,0.0,0,1.6520852125847652,1.6151739224847441,1.6889965026847862,0.03691129010002103,0.07382258020004207,2,1.6151739224847441,2,1.6151739224847441,0.5380105631809032,1.077163359303841,0,-0.9999999999999999,0.02158173165612709,3,20,10.0,5.0,1.0,0
2020,66,20,10,2.0,1.9090909090909092,1,1.5261529627679282,0.747543782351272,2.2163341681560667,0.7786091804166563,1.4687903858047946,3,2.133852817859023,1,2.2163341681560667,0.5380105631809032,0.2095332191703687,0,-0.9865906604669963,233.83753455730803,1,18,0.9,9.0,0.55,1
2021,66,23,7,3.2857142857142856,2.4545454545454546,1,1.431274083946944,0.740456626067867,2.2469995634765154,0.690817457879077,1.5065429374086485,6,1.7802320150559283,2,2.023784135989243,0.5380105631809032,0.20244606288696376,0,-0.9626040183029116,184.21479062687692,3,17,0.7391304347826086,4.25,0.783,0
2022,66,15,7,2.142857142857143,1.090909090909091,0,1.034895879865959,0.666701559352097,2.4043034988968746,0.36819432051386214,1.7376019395447777,4,0.8777774199951871,1,2.4043034988968746,0.5380105631809032,0.12869099617119373,0,-0.9382471487337144,182.4960731355125,8,15,1.0,1.6666666666666667,0.933,0
2023,66,11,8,1.375,1.3636363636363638,0,1.3122038759922496,0.4926145400149651,2.4323945239140103,0.8195893359772846,1.9397799838990453,2,2.3366161819366984,1,2.4323945239140103,0.5380105631809032,-0.04539602316593816,1,-0.8264515017778749,204.98364188356885,9,7,0.6363636363636364,0.7,1.0,0
2024,66,10,5,2.0,0.5454545454545455,3,1.488293858438798,0.40138043124221423,1.6289228817496693,1.0869134271965837,1.227542450507455,3,1.5853042566852282,2,0.4986130531134285,0.5380105631809032,-0.136630131938689,1,-0.9792543415086655,212.60296699417557,2,1,0.1,0.3333333333333333,0.9,1
2025,66,5,2,2.5,0.0,0,0.5517530226109116,0.5033388677328502,0.6500114115429803,0.048414154878061444,0.14667254381013006,4,0.5033388677328502,1,0.6344921652347723,0.5380105631809032,-0.03467169544805304,1,-0.7455081279441337,15.897656923870699,0,8,1.6,8.0,0.4,1
2026,66,40,10,4.0,3.5454545454545454,6,0.8262984113429532,0.48583367797561916,2.439283146523321,0.34046473336733407,1.953449468547702,8,0.5446460010473115,2,0.9877475870056998,0.5380105631809032,-0.052176885205284074,1,-0.862398252132026,219.70061261194212,8,5,0.125,0.5555555555555556,0.95,0
2027,66,7,4,1.75,0.8181818181818182,2,1.3135420619741958,0.454967703935378,2.164613612485613,0.8585743580388178,1.7096459085502351,3,1.1202333417930408,2,1.1202333417930408,0.5380105631809032,-0.08304285924552524,1,-0.9604001776249295,237.310959828075,6,2,0.2857142857142857,0.2857142857142857,0.857,1
2028,66,8,5,1.6,0.27272727272727276,0,1.2729031811226694,0.7279679100846685,2.2490630588336145,0.5449352710380009,1.521095148748946,3,2.1899509267608677,2,2.1899509267608677,0.5380105631809032,0.1899573469037653,0,-0.7972218565677931,171.4044524582858,7,16,2.0,2.0,1.0,0
2029,66,12,5,2.4,1.090909090909091,3,1.5257667012520566,0.45663146334668403,2.1337474087781545,1.0691352379053725,1.6771159454314706,4,1.7525808665505704,3,0.45663146334668403,0.5380105631809032,-0.0813790998342192,1,-0.9889540981143099,229.61049874526447,5,3,0.25,0.5,0.75,1
2030,66,16,8,2.0,2.181818181818182,1,1.3833469130580793,0.5617532027261215,2.2548164093807674,0.8215937103319578,1.6930632066546458,6,1.2027070711463623,2,1.2027070711463623,0.5380105631809032,0.02374263954521827,0,-0.9476296519286523,250.59490105510062,4,11,0.6875,2.2,0.812,0
2031,66,17,7,2.4285714285714284,1.090909090909091,3,1.2322813570768525,0.6083949647613559,2.2582554035333637,0.6238863923154966,1.649860438772008,4,1.0890746952795718,1,2.2582554035333637,0.5380105631809032,0.07038440158045267,0,-0.9745364100842381,201.13425789619532,8,14,0.8235294117647058,1.5555555555555556,0.941,0
2032,66,11,7,1.5714285714285714,1.3636363636363638,4,1.155237242973551,0.4897435198352292,2.155443567058125,0.6654937231383218,1.6657000472228958,4,0.4897435198352292,2,0.5974644437404916,0.5380105631809032,-0.048267043345674054,1,-0.9817359331542039,211.3114470023371,5,6,0.5454545454545454,1.0,0.727,1
2033,66,4,2,2.0,1.090909090909091,0,1.7248523086190637,1.6154946055330617,1.7495400714724325,0.10935770308600201,0.13404546593937083,3,1.6154946055330617,1,1.7024725149491315,0.5380105631809032,1.0774840423521583,0,-0.09805745090409351,18.805590962395,3,21,5.25,5.25,0.25,0
2034,66,19,9,2.111111111111111,1.3636363636363638,6,0.6860001025353553,0.5054314224506411,2.3372477040021513,0.18056868008471416,1.8318162815515102,6,0.5054314224506411,2,0.7992162584446953,0.5380105631809032,-0.032579140730262135,1,-0.6686193980237017,203.8551106655068,6,9,0.47368421052631576,1.2857142857142858,0.842,0
2035,66,6,2,3.0,0.0,0,0.564840554118144,0.5171626941778713,0.611635973028413,0.04767785994027274,0.09447327885054169,5,0.5171626941778713,2,0.5641879623509171,0.5380105631809032,-0.020847869003031927,1,-0.7142924156094925,10.064477440442602,2,10,1.6666666666666667,3.3333333333333335,0.5,1
2036,66,39,9,4.333333333333333,4.090909090909091,5,1.307455064753166,0.607859133184554,2.449581548645009,0.699595931568612,1.8417224154604552,6,1.6318876540805394,2,0.9690537522680579,0.5380105631809032,0.06984857000365075,0,-0.5896241157851716,225.24433284072936,8,13,0.3333333333333333,1.4444444444444444,0.974,0
2037,66,28,11,2.5454545454545454,3.0,2,0.5628073224533023,0.476258351081176,1.0514848306602267,0.08654897137212636,0.5752264795790507,4,0.5303181118287575,2,1.032008809071322,0.5380105631809032,-0.061752212099727255,1,-0.7508950672665539,117.50968455148264,9,4,0.14285714285714285,0.4,0.857,0
2038,66,7,6,1.1666666666666667,0.8181818181818182,1,1.9096859807127766,0.5752014936006975,2.423130722249404,1.3344844871120791,1.8479292286487063,2,2.4049055774542496,1,2.332900067232094,0.5380105631809032,0.037190930419794266,0,-0.9623412714147976,199.4209292278936,7,12,1.7142857142857142,1.5,0.857,0
2039,67,41,8,5.125,5.454545454545455,4,1.1718783923127631,0.5494733051751481,2.378056242059977,0.622405087137615,1.8285829368848288,7,0.7743546010698287,2,1.1718783923127631,0.5483910405770276,0.0010822645981205525,0,-0.7011252147370727,192.80040594074583,6,18,0.43902439024390244,2.5714285714285716,0.927,0
2040,67,29,11,2.6363636363636362,3.5454545454545454,2,0.5510721420750642,0.4606170390527219,1.289243938879236,0.09045510302234228,0.8286268998265142,4,0.5331425662535575,1,1.289243938879236,0.5483910405770276,-0.0877740015243057,1,-0.8234175757619363,256.8842568671548,7,10,0.3448275862068966,1.25,0.828,0
2041,67,8,4,2.0,0.8181818181818182,0,0.6844725608888278,0.437384756010505,1.1057601092019351,0.24708780487832277,0.66837535319143,3,0.437384756010505,1,1.1057601092019351,0.5483910405770276,-0.11100628456652256,1,-0.9322865379957388,170.59901709885432,8,4,0.5,0.4444444444444444,1.0,0
2042,67,19,8,2.375,3.0,1,1.475574623221657,0.5916251944530797,2.211376524135405,0.8839494287685772,1.6197513296823252,3,1.9748853566160671,2,1.8386159278665561,0.5483910405770276,0.04323415387605212,0,-0.9398850423456477,227.0860245194542,6,21,1.105263157894737,3.0,0.947,0
2043,67,20,8,2.5,2.181818181818182,0,1.3538640244106863,0.8881932811610276,2.321151893511106,0.46567074324965874,1.4329586123500784,6,1.012867215995289,2,1.2118176823610902,0.5483910405770276,0.339802240584,0,-0.5768037127481461,202.56278674652418,8,30,1.5,3.3333333333333335,0.9,0
2044,67,11,9,1.2222222222222223,1.090909090909091,1,0.8872817902818877,0.5765309548130885,1.1480003169309525,0.3107508354687992,0.571469362117864,3,0.7081264318206089,1,1.1480003169309525,0.5483910405770276,0.02813991423606088,0,-0.8938327051424197,210.9132015522657,6,20,1.8181818181818181,2.857142857142857,0.909,0
2045,67,40,9,4.444444444444445,3.0,4,1.0927268490912203,0.5225807554971865,2.327016893712961,0.5701460935940338,1.8044361382157743,9,0.618161031750377,2,1.2563873300344905,0.5483910405770276,-0.025810285079841067,1,-0.82999196334637,221.00182919994842,6,16,0.4,2.2857142857142856,0.925,0
2046,67,3,1,3.0,0.0,3,0.5438482100833287,0.4444559760378712,0.6556845997842878,0.09939223404545755,0.21122862374641665,3,0.4444559760378712,2,0.5438482100833287,0.5483910405770276,-0.10393506453915641,1,-0.8847180663009152,1.423915392314342,4,5,1.6666666666666667,1.0,0.0,1
2047,67,31,8,3.875,2.181818181818182,5,1.34054976924617,0.7366712289012107,2.376104668578686,0.6038785403449594,1.6394334396774752,8,0.9590657489418031,2,1.401449059002275,0.5483910405770276,0.18828018832418314,0,-0.7144767981617232,198.06547215843332,7,26,0.8387096774193549,3.25,1.0,0
2048,67,5,1,5.0,0.0,0,0.547050191917339,0.49864931837190585,0.5692185191403001,0.0484008735454331,0.07056920076839424,5,0.49864931837190585,5,0.49864931837190585,0.5483910405770276,-0.04974172220512174,1,-0.45353256096812,0.18660478800450164,1,14,2.8,7.0,0.6,1
2049,67,23,7,3.2857142857142856,2.181818181818182,0,0.6819463549619047,0.44646528310034683,2.125118007374322,0.23548107186155787,1.6786527242739753,5,0.6754326665106244,2,0.9023163383720724,0.5483910405770276,-0.10192575747668076,1,-0.8267235076513823,191.55496470650306,9,6,0.2608695652173913,0.6,0.913,0
2050,67,5,2,2.5,0.0,0,0.5081436248998467,0.4568199162726996,0.5623492886261456,0.05132370862714708,0.10552937235344606,4,0.5081436248998467,1,0.5623492886261456,0.5483910405770276,-0.09157112430432801,1,-0.9862372084228398,19.156604858848368,1,9,1.8,4.5,0.4,1
2051,67,2,2,1.0,0.0,0,1.5111882070529887,1.3832125921619278,1.6391638219440496,0.1279756148910609,0.2559512297821218,1,1.3832125921619278,1,1.3832125921619278,0.5483910405770276,0.8348215515849002,0,1.0,0.0,1,32,16.0,16.0,0.0,0
2052,67,29,9,3.2222222222222223,3.5454545454545454,0,0.8081303902226931,0.507454118550018,2.1028214470498776,0.3006762716726751,1.5953673284998597,6,0.8081303902226931,1,1.0247036506179723,0.5483910405770276,-0.040936922027009603,1,-0.7290235235172673,199.14104334752693,9,15,0.5172413793103449,1.5,0.966,0
2053,67,24,8,3.0,1.090909090909091,7,1.2061486193963007,0.614006100086851,2.301487526407762,0.5921425193094497,1.687481426320911,7,0.614006100086851,2,1.0169026523232114,0.5483910405770276,0.06561505950982338,0,-0.7479687706731102,243.87408968309404,7,22,0.9166666666666666,2.75,0.958,0
2054,67,4,1,4.0,0.0,4,0.5263901120257637,0.4500561781139992,0.6131811628751968,0.07633393391176452,0.16312498476119758,4,0.4500561781139992,2,0.516043922218335,0.5483910405770276,-0.09833486246302842,1,-0.9046540380609751,1.514810220811853,2,7,1.75,2.3333333333333335,0.5,1
2055,67,28,8,3.5,3.272727272727273,3,0.6412177240723524,0.4539045305535353,2.199722883290682,0.18731319351881714,1.7458183527371465,6,0.5792249075689242,1,0.9801971748500211,0.5483910405770276,-0.09448651002349229,1,-0.5786043188441662,201.65618450009885,7,8,0.2857142857142857,1.0,0.893,0
2056,67,19,7,2.7142857142857144,1.3636363636363638,5,1.4304533572368174,0.46258143321381495,1.9345832153926388,0.9678719240230025,1.4720017821788238,5,0.46258143321381495,3,0.5510349438854496,0.5483910405770276,-0.08580960736321264,1,-0.986741066653955,244.74882586974843,5,11,0.5789473684210527,1.8333333333333333,0.737,1
2057,67,30,8,3.75,0.8181818181818182,8,1.438092034148252,0.4346571156448922,2.3382048773755777,1.0034349185033598,1.9035477617306855,8,0.9792455402838641,2,1.354820805861927,0.5483910405770276,-0.11373392493213541,1,-0.7655218176395129,240.8262178363179,6,3,0.1,0.42857142857142855,0.933,0
2058,67,8,7,1.1428571428571428,1.090909090909091,1,1.4638759043962113,0.6668456642829287,2.230736405109412,0.7970302401132826,1.5638907408264835,2,0.9164473683449564,1,2.230736405109412,0.5483910405770276,0.1184546237059011,0,-0.983248762794058,178.53678411378104,6,24,3.0,3.4285714285714284,0.75,1
2059,67,26,7,3.7142857142857144,3.272727272727273,0,0.9984456091457474,0.7076830781859009,2.3464358778037644,0.2907625309598465,1.6387527996178635,7,1.0123368744026975,3,0.7498903901330819,0.5483910405770276,0.15929203760887334,0,-0.5505084315881286,11.078904806014393,8,25,0.9615384615384616,2.7777777777777777,0.885,0
2060,67,17,9,1.8888888888888888,1.9090909090909092,4,1.4500312283074595,0.8101546645574682,2.2842084202785684,0.6398765637499912,1.4740537557211002,4,0.8101546645574682,2,1.0153004797169782,0.5483910405770276,0.2617636239804406,0,-0.9627828615188888,255.6922964953857,3,29,1.7058823529411764,7.25,0.882,0
2061,67,51,10,5.1,2.4545454545454546,9,0.677203028403603,0.5413594377513801,2.326484460590475,0.13584359065222296,1.785125022839095,11,0.5500953683459623,2,0.677203028403603,0.5483910405770276,-0.0070316028256475205,1,-0.6657009536397984,240.49110910015858,8,17,0.3333333333333333,1.8888888888888888,0.922,0
2062,67,35,11,3.1818181818181817,3.0,3,0.49230777463235104,0.4266117578637629,0.998095476977466,0.06569601676858816,0.5714837191137032,4,0.9170209512769678,2,0.6259014131540394,0.5483910405770276,-0.12177928271326471,1,-0.8051957600841027,214.21395786493272,6,2,0.05714285714285714,0.2857142857142857,0.829,0
2063,67,13,8,1.625,2.181818181818182,1,0.9117037870634208,0.381712002719535,2.101063485374168,0.5299917843438858,1.7193514826546328,3,1.2076893841923158,1,2.101063485374168,0.5483910405770276,-0.1666790378574926,1,-0.8614208205897949,128.151071930758,8,1,0.07692307692307693,0.1111111111111111,1.0,0
2064,67,12,8,1.5,0.8181818181818182,3,1.4370122849527958,0.6194767268280795,2.266276950429826,0.8175355581247162,1.6468002236017463,3,0.6194767268280795,1,2.266276950429826,0.5483910405770276,0.07108568625105194,0,-0.9813150232638401,246.43520180568623,6,23,1.9166666666666667,3.2857142857142856,0.583,0
2065,67,9,7,1.2857142857142858,0.8181818181818182,2,1.5067381983946242,0.9099495936035212,2.2713597110293464,0.596788604791103,1.3614101174258253,2,1.6880914584476705,2,1.6880914584476705,0.5483910405770276,0.36155855302649365,0,-0.9855250955423515,252.26943259811884,5,31,3.4444444444444446,5.166666666666667,0.667,0
2066,67,57,10,5.7,6.818181818181818,7,1.331913204071687,0.7381449216370668,2.335722759634621,0.5937682824346202,1.5975778379975543,9,0.899868128372953,2,0.8887955416200561,0.5483910405770276,0.1897538810600392,0,-0.6638092540564136,225.5773452147406,9,27,0.47368421052631576,2.7,0.895,0
2067,67,11,8,1.375,1.090909090909091,1,1.4972816032771172,0.8084952123768434,2.279817493332523,0.6887863909002738,1.4713222809556794,3,1.0359056098672128,2,1.6601773100620398,0.5483910405770276,0.2601041717998158,0,-0.9800729555136164,230.0879478805267,6,28,2.5454545454545454,4.0,0.727,0
2068,67,33,8,4.125,2.4545454545454546,3,1.3199842485563975,0.5657378416457025,2.2419605271573646,0.754246406910695,1.6762226855116622,7,2.0138508128552064,2,1.4618446963432732,0.5483910405770276,0.017346801068674922,0,-0.37832431674112255,216.36026846968377,9,19,0.5757575757575758,1.9,0.909,0
