participant_id,competition_id,total_submissions,active_days,submissions_per_day,submission_avg_initial_days,avg_submissions_mid,submissions_end,median_score,top_score,lowest_score,gap_median_top,gap_lowest_top,peak_submissions_per_day,top_score_on_peak_day,peak_submissions_per_hour,top_score_on_peak_hour,claude_min_score,user_min_score_diff,above_below_claude_min,score_time_corr,time_to_best_score_hours,submissions_pre_jump,submissions_post_jump,leap_size,post_jump_score_repetition,quiz_participation,final_rank,rank_to_submissions,rank_to_quiz_participation,description_rate,archetype
1789,59,18,8,2.25,2.6666666666666665,1.3333333333333333,0,1.3883875345798709,0.5906811133337763,2.2451846251813308,0.7977064212460946,1.6545035118475546,4,1.7788986206994442,1,2.218537979786046,0.5567120787680682,0.0339690345657081,0,-0.9642070914257573,200.18743818826462,2,16,0.2652302578279373,0.0,4,15,0.8333333333333334,3.0,0.667,benchmark_tweaker
1790,59,12,4,3.0,1.3333333333333333,2.6666666666666665,0,0.6608731521577649,0.5337406955483499,2.2266715905032584,0.12713245660941497,1.6929308949549084,4,0.6351948342670641,1,0.8790242268655495,0.5567120787680682,-0.022971383219718255,1,-0.49405161253456104,67.98565162183104,4,8,1.5533651497203405,0.8831999987796818,8,12,1.0,1.3333333333333333,0.75,hardworker
1791,59,8,5,1.6,0.3333333333333333,1.6666666666666667,0,1.2417274541481809,0.9649375371933202,1.479045446296369,0.27678991695486066,0.5141079091030487,3,1.3432327331824931,1,1.479045446296369,0.5567120787680682,0.40822545842525204,0,-0.928392104063902,118.05213805457754,4,4,0.24751828124772524,0.0,5,26,3.25,4.333333333333333,0.625,consistent_late_breakthrough
1792,59,24,9,2.6666666666666665,1.0,3.3333333333333335,1,0.4723583962437969,0.37649341643727663,0.8319107201400773,0.09586497980652026,0.45541730370280065,6,0.37649341643727663,3,0.37649341643727663,0.5567120787680682,-0.18021866233079153,1,-0.758145824926502,42.6796312836462,9,15,0.19887469211204695,0.733888826295443,6,5,0.20833333333333334,0.7142857142857143,0.75,daily_sprinter
1793,59,14,8,1.75,1.0,1.3333333333333333,0,0.530245768361294,0.39035290853665494,1.0502792930826,0.13989285982463906,0.659926384545945,3,0.39035290853665494,1,1.0502792930826,0.5567120787680682,-0.16635917023141322,1,-0.817236307728376,134.05115540788216,3,11,0.31362050101873296,0.32159038006313045,7,6,0.42857142857142855,0.75,0.5,daily_sprinter
1794,59,21,6,3.5,3.0,3.3333333333333335,0,1.102192713269734,0.5562388230631983,2.10781066979575,0.5459538902065357,1.5515718467325519,8,0.6438947044499104,3,1.0524271748340266,0.5567120787680682,-0.00047325570486989044,1,-0.6025226780460995,162.79900858950413,3,18,1.1449925491575317,0.6843549456576994,6,14,0.6666666666666666,2.0,0.762,hardworker
1795,59,12,6,2.0,1.0,0.6666666666666666,2,0.526956408827666,0.3487881111234911,2.295859345589219,0.17816829770417492,1.947071234465728,3,0.3487881111234911,2,0.4131219547836514,0.5567120787680682,-0.20792396764457705,1,-0.57997766449443,138.17978296421384,2,10,1.670058037597921,0.8761369864476288,4,2,0.16666666666666666,0.4,0.583,hardworker
1796,59,3,1,3.0,0.0,1.0,0,1.5056550621765603,1.494046992759935,1.6622166040665354,0.0116080694166254,0.16816961130660046,3,1.494046992759935,1,1.6622166040665354,0.5567120787680682,0.9373349139918667,0,-0.6242453617498361,1.333971356835434,3,0,0.0,0.0,3,28,9.333333333333334,7.0,0.333,low_interest_quitter
1797,59,19,6,3.1666666666666665,3.3333333333333335,1.0,2,1.666666950020485,0.7535469622345385,2.097758937257672,0.9131199877859464,1.3442119750231336,5,1.2968288070227119,2,1.9029423966213113,0.5567120787680682,0.19683488346647038,0,-0.9106874196989063,210.33657227079692,3,16,0.6826534290368342,0.0,5,22,1.1578947368421053,3.6666666666666665,0.789,hardworker
1798,59,2,2,1.0,0.3333333333333333,0.0,1,1.060845184684552,0.5949035300888211,1.5267868392802826,0.4659416545957308,0.9318833091914615,1,1.5267868392802826,1,1.5267868392802826,0.5567120787680682,0.03819145132075297,0,-1.0,168.96486500817986,2,0,0.0,0.0,6,16,8.0,2.2857142857142856,1.0,hardworker
1799,59,15,7,2.142857142857143,1.3333333333333333,1.6666666666666667,0,0.9019935388839945,0.7832836112416984,1.4802390524864155,0.11870992764229604,0.6969554412447171,4,0.7832836112416984,2,0.8940136304393507,0.5567120787680682,0.22657153247363027,0,-0.7409249302573072,139.42989181024987,1,14,0.5045097743457303,0.0,9,24,1.6,2.4,0.933,hardworker
1800,59,21,9,2.3333333333333335,2.3333333333333335,2.3333333333333335,3,0.5075659469711193,0.3662915388343444,1.6980898593560285,0.14127440813677494,1.3317983205216841,4,0.3662915388343444,2,0.4432724871965566,0.5567120787680682,-0.19042053993372376,1,-0.8290089337620196,127.98218270785466,7,14,0.5020303650887531,0.7335512155319603,10,3,0.14285714285714285,0.2727272727272727,0.857,daily_sprinter
1801,59,8,6,1.3333333333333333,1.0,1.0,0,1.4992369276443434,0.7523152165996221,2.256042442811932,0.7469217110447213,1.5037272262123098,2,2.0376896268844558,1,2.256042442811932,0.5567120787680682,0.19560313783155392,0,-0.9886653662174342,158.4873808083038,6,2,0.4141378004190869,0.7221140463437958,5,21,2.625,3.5,0.5,benchmark_tweaker
1802,59,33,8,4.125,1.0,3.6666666666666665,6,0.8500231766189252,0.48198266118369715,2.1108919773216948,0.3680405154352281,1.6289093161379977,6,0.9843710993676669,2,1.1321455267578462,0.5567120787680682,-0.07472941758437102,1,-0.6597172434377034,188.34392212448938,6,27,1.4434539008928071,0.349608672840127,9,9,0.2727272727272727,0.9,0.758,hardworker
1803,59,6,2,3.0,2.0,0.0,0,0.9455571664520872,0.7806647860677052,1.0185840874981635,0.16489238038438203,0.23791930143045836,3,0.7806647860677052,2,0.8481545546094359,0.5567120787680682,0.223952707299637,0,0.33812922157495967,6.602398224873525,2,4,0.16591222169382913,0.0,4,23,3.8333333333333335,4.6,0.667,low_interest_quitter
1804,59,25,7,3.5714285714285716,2.0,4.0,2,0.8785338761824308,0.3,2.2022309388895143,0.5785338761824308,1.9022309388895142,6,0.8231177162641496,1,1.4903452825285273,0.5567120787680682,-0.2567120787680682,1,-0.7473536889300783,179.2568218992309,3,22,1.509301008118991,0.5588422157367994,9,1,0.04,0.1,0.68,consistent_late_breakthrough
1805,59,17,6,2.8333333333333335,2.0,0.0,5,1.202854347310327,0.6321968290795265,2.143245748140594,0.5706575182308006,1.5110489190610679,5,0.6321968290795265,1,1.4890380131297496,0.5567120787680682,0.07548475031145829,0,-0.7372818348000633,227.1080844345798,6,11,0.7462246494419462,0.47045074971399037,10,18,1.0588235294117647,1.6363636363636365,0.882,hardworker
1806,59,6,2,3.0,0.0,2.0,0,0.6180914324345212,0.46312981446331436,2.2817409163130487,0.1549616179712069,1.8186111018497342,3,0.6059185112816884,3,0.6059185112816884,0.5567120787680682,-0.0935822643047538,1,-0.4876994182771403,39.424683583828724,1,5,1.6758224050313602,0.0,5,8,1.3333333333333333,1.3333333333333333,0.667,hardworker
1807,59,16,8,2.0,1.6666666666666667,2.0,1,0.5237180493749167,0.37250326545446166,0.9655422638194886,0.15121478392045506,0.5930389983650269,3,0.8549227524878064,3,0.42481637869132993,0.5567120787680682,-0.1842088133136065,1,-0.7928974931930722,202.65251770357986,9,7,0.3978661148470679,0.7383620375864681,5,4,0.25,0.6666666666666666,0.75,daily_sprinter
1808,59,8,5,1.6,0.3333333333333333,0.3333333333333333,0,0.7896890173909059,0.7109044179316596,2.2142470026426313,0.07878459945924632,1.5033425847109716,3,0.7109044179316596,1,2.2142470026426313,0.5567120787680682,0.15419233916359143,0,-0.8623941557233951,111.63098411844307,1,7,1.3879841056744853,0.4216343803708885,6,19,2.375,2.7142857142857144,0.625,hardworker
1809,59,31,9,3.4444444444444446,0.6666666666666666,4.0,6,1.256323480697556,0.7409213492947945,2.369427336260334,0.5154021314027616,1.6285059869655396,6,0.7409213492947945,2,1.6541405301868666,0.5567120787680682,0.1842092705267263,0,-0.8216740033960955,196.5365792788202,5,26,0.7795397978292011,0.0,7,20,0.6451612903225806,2.5,0.774,hardworker
1810,59,22,9,2.4444444444444446,1.6666666666666667,2.0,3,0.6359215706413335,0.45620418223503983,1.460142800848312,0.17971738840629364,1.0039386186132722,4,0.5298447326154231,1,1.460142800848312,0.5567120787680682,-0.10050789653302833,1,-0.8426246826917558,206.15589400720674,5,17,0.39763641286482765,0.06082872391992833,8,7,0.3181818181818182,0.7777777777777778,0.864,daily_sprinter
1811,59,4,4,1.0,0.0,0.3333333333333333,0,1.9796529844816226,1.1250239598347453,1.9804429547051123,0.8546290246468773,0.855418994870367,1,1.1250239598347453,1,1.1250239598347453,0.5567120787680682,0.5683118810666772,0,0.8477358228303387,0.0,4,0,0.0,0.0,5,27,6.75,4.5,0.75,hardworker
1812,59,13,6,2.1666666666666665,0.6666666666666666,2.3333333333333335,0,1.6399017990449072,0.6207839006466938,2.3660559120422135,1.0191178983982134,1.7452720113955198,4,0.6207839006466938,2,0.6207839006466938,0.5567120787680682,0.06407182187862559,0,-0.3600118137992203,130.5340149559819,10,3,1.0071265004109144,0.9908534218363629,8,17,1.3076923076923077,1.8888888888888888,0.462,consistent_ai_leap
1813,60,13,8,1.625,1.6666666666666667,0.6666666666666666,3,1.4531030428267655,0.7495503488550037,2.220848479650388,0.7035526939717618,1.4712981307953843,3,1.720825010608511,1,2.220848479650388,0.6630711074316535,0.08647924142335017,0,-0.9771943045411291,208.9948581709152,4,9,0.25015648849323435,0.0,5,15,1.1538461538461537,2.5,0.538,benchmark_tweaker
1814,60,26,8,3.25,3.3333333333333335,2.0,3,0.6691921880498397,0.32509579825183343,1.2688192560290008,0.3440963897980063,0.9437234577771674,6,0.8233902528243365,3,0.4764795783764913,0.6630711074316535,-0.3379753091798201,1,-0.6583818063422637,216.2107835727601,11,15,0.7923396776525096,0.0432138779157194,7,3,0.11538461538461539,0.375,0.769,hardworker
1815,60,16,6,2.6666666666666665,0.3333333333333333,0.3333333333333333,1,1.3923660175448997,0.5116515443200236,2.2468432600465156,0.8807144732248762,1.735191715726492,6,0.5116515443200236,3,0.5116515443200236,0.6630711074316535,-0.15141956311162996,1,-0.34955072725921876,115.7563511438901,7,9,1.4835628704403583,0.2933021152999806,5,8,0.5,1.3333333333333333,0.812,consistent_late_breakthrough
1816,60,8,2,4.0,0.0,0.0,4,0.590826939640545,0.36985499746823874,0.763371753729109,0.22097194217230626,0.3935167562608703,4,0.6286705916488834,1,0.763371753729109,0.6630711074316535,-0.2932161099634148,1,-0.9420264158156348,27.021542990232717,3,5,0.07591278427648429,0.0,3,4,0.5,1.0,0.5,late_joiner_dangerous
1817,60,27,9,3.0,1.0,3.6666666666666665,3,1.4451724635720746,0.517152053389224,2.48562794469982,0.9280204101828506,1.9684758913105962,6,2.1267699161448417,2,2.150167835027106,0.6630711074316535,-0.14591905404242955,1,-0.8767916447158399,212.15171657935196,3,24,0.9553062796317433,0.0,6,10,0.37037037037037035,1.4285714285714286,0.815,hardworker
1818,60,33,7,4.714285714285714,3.0,4.333333333333333,0,1.4104262925811322,0.8465463135693159,2.402600771788834,0.5638799790118163,1.556054458219518,7,0.8705688139233447,4,0.8465463135693159,0.6630711074316535,0.18347520613766233,0,-0.26443778936797985,101.8138880080673,2,31,1.2798869121002867,0.3299006312038615,5,18,0.5454545454545454,3.0,0.848,hardworker
1819,60,13,4,3.25,2.0,0.0,0,1.7773741665428262,0.6538285296555026,2.477209882444576,1.1235456368873236,1.8233813527890732,4,1.4478292755835664,3,1.4478292755835664,0.6630711074316535,-0.009242577776150895,1,-0.5951796930865946,134.0195059227393,9,4,1.1156001995705278,0.9508621295387258,2,12,0.9230769230769231,4.0,0.923,consistent_ai_leap
1820,60,20,9,2.2222222222222223,2.6666666666666665,1.0,3,1.5689405396997185,0.7839830615259761,2.2828575416882093,0.7849574781737424,1.4988744801622333,4,1.7985371142320434,1,2.2828575416882093,0.6630711074316535,0.12091195409432254,0,-0.9836169900961358,231.3784291509898,10,10,0.22925491791890784,0.0,4,16,0.8,3.2,0.85,benchmark_tweaker
1821,60,25,9,2.7777777777777777,2.6666666666666665,3.0,4,1.6970378301131568,0.8169384136164911,2.362104819802651,0.8800994164966657,1.5451664061861599,5,1.4281833242708721,1,2.362104819802651,0.6630711074316535,0.15386730618483757,0,-0.9785898021537883,225.5303922408065,8,17,0.25675875662859715,0.0,4,17,0.68,3.4,0.76,benchmark_tweaker
1822,60,28,10,2.8,2.0,2.6666666666666665,4,0.40135659942059654,0.3,1.2641274641583946,0.10135659942059655,0.9641274641583946,4,0.30662064858571664,2,0.6770648507303795,0.6630711074316535,-0.36307110743165355,1,-0.7554712559427563,166.13837463165794,3,25,0.34873068591382317,0.0,7,2,0.07142857142857142,0.25,0.821,daily_sprinter
1823,60,8,6,1.3333333333333333,0.3333333333333333,0.3333333333333333,1,1.5231706162028402,0.9189186016773426,2.2925238373955,0.6042520145254976,1.3736052357181574,3,0.9189186016773426,2,0.9189186016773426,0.6630711074316535,0.2558474942456891,0,-0.24095687152681142,149.85854315984813,3,5,0.5103880828724725,0.42269080017950555,5,19,2.375,3.1666666666666665,0.625,consistent_late_breakthrough
1824,60,20,6,3.3333333333333335,4.0,1.3333333333333333,4,1.1591640800173952,0.5005098057265154,2.2571882785975874,0.6586542742908799,1.756678472871072,5,1.351297280219607,2,0.5466795248054512,0.6630711074316535,-0.16256130170513816,1,-0.37702620057434844,224.6581054990582,17,3,1.7105087537921362,0.8512121338892281,5,7,0.35,1.1666666666666667,0.8,ai_dump_sincere_start
1825,60,10,8,1.25,1.0,1.6666666666666667,0,1.4693781477496688,0.4567642179035565,2.430437836237982,1.0126139298461123,1.9736736183344255,2,1.5237643809667796,1,2.430437836237982,0.6630711074316535,-0.20630688952809706,1,-0.9801996301042069,177.94440861495872,6,4,0.36332992488733895,0.4020594481882904,6,6,0.6,0.8571428571428571,0.8,benchmark_tweaker
1826,60,33,9,3.6666666666666665,2.0,3.6666666666666665,0,0.8210492497637317,0.6675954012533004,2.4811448039453547,0.1534538485104313,1.8135494026920544,6,0.6675954012533004,2,0.7578052381926386,0.6630711074316535,0.004524293821646874,0,-0.5759128995348085,102.16628601267215,13,20,1.8135494026920544,0.8628298757220133,6,13,0.3939393939393939,1.8571428571428572,0.848,hardworker
1827,60,17,7,2.4285714285714284,2.3333333333333335,2.6666666666666665,2,1.734514773255142,0.571225575588418,2.1206327940202416,1.1632891976667241,1.5494072184318237,4,1.5201787400344546,2,0.571225575588418,0.6630711074316535,-0.09184553184323552,1,-0.9792330388320455,219.4926803249207,15,2,0.8474299360806714,0.7571426768982743,3,11,0.6470588235294118,2.75,0.765,ai_dump_sincere_start
1828,60,26,7,3.7142857142857144,2.0,2.0,0,0.7837647225963207,0.3,2.347484244667158,0.4837647225963207,2.0474842446671584,9,0.3702248833505528,2,0.3,0.6630711074316535,-0.36307110743165355,1,-0.7033253167785763,179.06886661565204,1,25,1.5924141040992756,0.0,8,1,0.038461538461538464,0.1111111111111111,0.846,consistent_late_breakthrough
1829,60,16,3,5.333333333333333,2.0,3.3333333333333335,0,0.5912720205355617,0.5128601606881971,0.679875637028928,0.07841185984736465,0.16701547634073088,10,0.5128601606881971,4,0.5128601606881971,0.6630711074316535,-0.15021094674345647,1,-0.30503757595489905,41.22412896646818,9,7,0.08091526916786751,0.5201088719250055,5,9,0.5625,1.5,0.75,late_joiner_dangerous
1830,60,19,7,2.7142857142857144,1.3333333333333333,1.0,4,0.9576970698872419,0.6966282505841745,2.388512900861336,0.26106881930306736,1.6918846502771616,4,0.6966282505841745,2,0.8447205193320664,0.6630711074316535,0.03355714315252101,0,-0.9018630380365377,202.57112042669934,5,14,1.1630540842182688,0.36793299914911337,5,14,0.7368421052631579,2.3333333333333335,0.421,hardworker
1831,60,19,8,2.375,0.6666666666666666,1.3333333333333333,1,0.5795948392606122,0.39646915082183515,2.092283400718576,0.18312568843877702,1.695814249896741,10,0.4480862879650499,4,0.5305626991100644,0.6630711074316535,-0.2666019566098184,1,0.08095359985189828,157.9123521366288,8,11,1.4102014581895066,0.8456807272542035,4,5,0.2631578947368421,1.0,0.789,late_joiner_dangerous
1832,61,12,3,4.0,0.0,0.0,2,0.5367342579952006,0.3825995164603265,0.698589554429879,0.15413474153487405,0.3159900379695525,5,0.5830862935545964,2,0.5830862935545964,0.5821707948587945,-0.199571278398468,1,-0.8453904468979042,45.311147357320806,6,6,0.10541764625049566,0.17781494323342295,7,8,0.6666666666666666,1.0,0.5,late_joiner_dangerous
1833,61,26,9,2.888888888888889,3.0,3.3333333333333335,1,0.45145378682038495,0.3,1.240475891089304,0.15145378682038496,0.9404758910893039,5,0.43805757069763124,3,0.43805757069763124,0.5821707948587945,-0.28217079485879454,1,-0.8467700737548297,187.00237002250506,6,20,0.5191403186708421,0.0,7,2,0.07692307692307693,0.25,0.846,daily_sprinter
1834,61,11,2,5.5,0.3333333333333333,0.0,0,0.48221103200213333,0.42103143640695356,0.5802500215539452,0.06117959559517977,0.15921858514699166,10,0.42103143640695356,5,0.48221103200213333,0.5821707948587945,-0.16113935845184096,1,-0.8130909407069816,196.6002590904714,1,10,0.0980389895518119,0.5960754768582517,5,12,1.0909090909090908,2.0,0.364,pure_ai_quick_dump
1835,61,13,7,1.8571428571428572,0.6666666666666666,1.3333333333333333,3,1.4220151001885424,0.4042370245557106,2.3103278298042897,1.0177780756328318,1.9060908052485792,3,1.1118993059802194,1,2.3103278298042897,0.5821707948587945,-0.17793377030308394,1,-0.9671919175947147,233.64536371233984,9,4,0.38865613062550397,0.5582615227049648,6,10,0.7692307692307693,1.4285714285714286,0.769,benchmark_tweaker
1836,61,17,6,2.8333333333333335,0.0,2.3333333333333335,3,1.1784286791245848,0.6042928252106391,2.0680244723744683,0.5741358539139457,1.4637316471638293,4,0.8630289841515647,1,2.0680244723744683,0.5821707948587945,0.022122030351844568,0,-0.9651546093303481,150.9158978716037,1,16,0.4401411987959156,0.0,9,24,1.411764705882353,2.4,0.647,hardworker
1837,61,24,9,2.6666666666666665,2.0,3.6666666666666665,0,0.46578405163859504,0.37747555443634095,1.5821224501225521,0.08830849720225409,1.2046468956862113,4,0.37747555443634095,2,1.0919928830366088,0.5821707948587945,-0.20469524042245357,1,-0.7804121047798143,86.76021729513762,1,23,0.39611968705905953,0.0,7,6,0.25,0.75,0.792,daily_sprinter
1838,61,4,2,2.0,0.0,0.0,0,2.09872020024058,0.633897926693731,2.162828848709903,1.4648222735468488,1.528930922016172,3,0.633897926693731,1,2.038621135674095,0.5821707948587945,0.05172713183493649,0,-0.35207565998085794,30.062005987101998,3,1,1.528930922016172,0.0,4,25,6.25,5.0,0.75,hardworker
1839,61,9,4,2.25,1.3333333333333333,0.6666666666666666,3,1.5921318402976141,0.51497413256154,2.1411054316856553,1.077157707736074,1.6261312991241152,3,0.51497413256154,3,0.51497413256154,0.5821707948587945,-0.06719666229725452,1,-0.9792301888950735,181.14524767709378,6,3,0.8565144064019864,0.8354553557617388,3,18,2.0,4.5,0.667,ai_dump_sincere_start
1840,61,20,10,2.0,2.0,1.3333333333333333,2,0.5528661138487432,0.4087038293964911,1.3947220892356529,0.1441622844522521,0.9860182598391618,4,0.4087038293964911,2,1.3320767466999033,0.5821707948587945,-0.17346696546230345,1,-0.8687031919239812,158.36177439366713,3,17,0.2593647846333442,0.0,8,11,0.55,1.2222222222222223,0.8,daily_sprinter
1841,61,3,2,1.5,0.3333333333333333,0.6666666666666666,0,2.2409942269790877,2.1774484326232244,2.364285747844913,0.06354579435586327,0.18683731522168845,2,2.1774484326232244,1,2.364285747844913,0.5821707948587945,1.59527763776443,0,-0.9617295404884564,38.388864051621766,3,0,0.0,0.0,6,35,11.666666666666666,5.0,1.0,consistent_ai_leap
1842,61,19,6,3.1666666666666665,2.6666666666666665,2.0,5,1.7415963903706901,0.46492484624096997,2.3521469691323227,1.2766715441297203,1.8872221228913526,5,1.6030568025078775,2,1.6030568025078775,0.5821707948587945,-0.11724594861782456,1,-0.7717979006284807,228.39094443348662,15,4,1.609087330011301,0.5898942425557075,5,15,0.7894736842105263,2.5,0.684,ai_dump_sincere_start
1843,61,17,5,3.4,1.6666666666666667,3.6666666666666665,0,1.50619253864099,0.6832355321383691,2.2962533543544335,0.8229570065026209,1.6130178222160643,6,0.6956000311655255,1,1.4842066115600883,0.5821707948587945,0.10106473727957455,0,0.4450091537205893,11.607384694386958,6,11,1.3291923172946594,0.028046699635454808,2,27,1.588235294117647,9.0,0.706,hardworker
1844,61,20,7,2.857142857142857,1.3333333333333333,2.3333333333333335,0,1.2142428834446832,0.7637921198933959,2.184037640494203,0.4504507635512873,1.420245520600807,5,0.8939871644142333,2,1.0848114487055078,0.5821707948587945,0.18162132503460138,0,-0.6735199540673475,158.63484072970425,1,19,1.0118464952938648,0.0,8,29,1.45,3.2222222222222223,0.75,hardworker
1845,61,8,3,2.6666666666666665,1.6666666666666667,1.0,0,0.8307735613464711,0.7239617292315444,0.976891636808425,0.10681183211492662,0.2529299075768805,3,0.7239617292315444,2,0.8281807619984081,0.5821707948587945,0.14179093437274992,0,0.013804964437525056,12.981927130930458,1,7,0.2117732625934997,0.0,5,28,3.5,4.666666666666667,0.875,low_interest_quitter
1846,61,2,1,2.0,0.0,0.0,2,0.6801703113387263,0.3,1.0603406226774525,0.3801703113387263,0.7603406226774525,2,0.3,1,1.0603406226774525,0.5821707948587945,-0.28217079485879454,1,-1.0,17.030667512013707,2,0,0.0,0.0,4,3,1.5,0.6,1.0,hardworker
1847,61,37,8,4.625,1.6666666666666667,5.333333333333333,8,0.7038924401349018,0.3,2.3958816517035624,0.40389244013490183,2.0958816517035626,9,0.6541955990175615,3,0.7128672494403429,0.5821707948587945,-0.28217079485879454,1,-0.7118622327018029,202.4665954421711,2,35,1.776861559016237,0.0,8,4,0.10810810810810811,0.4444444444444444,0.838,consistent_late_breakthrough
1848,61,23,9,2.5555555555555554,2.6666666666666665,4.0,0,0.43131500830213004,0.3,1.3242411040725743,0.13131500830213005,1.0242411040725743,4,0.9275710547430667,2,0.9275710547430667,0.5821707948587945,-0.28217079485879454,1,-0.8563010089399359,97.13894750887992,1,22,0.28266240741714865,0.0,8,1,0.043478260869565216,0.1111111111111111,0.826,daily_sprinter
1849,61,16,7,2.2857142857142856,1.0,3.0,1,1.3149467895305151,0.7883653947804217,2.2044930465206716,0.5265813947500935,1.41612765174025,6,1.1960543170941895,4,1.2587894641516266,0.5821707948587945,0.20619459992162714,0,-0.5665451046219134,186.55851545614615,8,8,0.8999365481596981,0.5356919607698258,6,32,2.0,4.571428571428571,0.75,hardworker
1850,61,16,7,2.2857142857142856,1.6666666666666667,2.3333333333333335,0,1.631725282583024,0.7774973748021831,2.2738385175632367,0.8542279077808409,1.4963411427610538,6,1.200512629806382,2,2.0632085245031715,0.5821707948587945,0.19532657994338853,0,-0.9613421750767308,200.19808743786513,4,12,0.33977490895268603,0.0,7,30,1.875,3.75,0.688,benchmark_tweaker
1851,61,20,5,4.0,3.3333333333333335,0.6666666666666666,8,1.723446736357931,0.4002230012351126,2.1480563019689503,1.3232237351228184,1.7478333007338376,8,0.4002230012351126,3,0.510899551050526,0.5821707948587945,-0.1819477936236819,1,-0.9911319729308794,215.3470821986775,12,8,0.9124689508867844,0.7572468098337951,8,9,0.45,1.0,0.55,ai_dump_sincere_start
1852,61,7,1,7.0,0.0,0.0,7,0.5852748370881677,0.5435686282954723,1.914503462033585,0.04170620879269549,1.3709348337381129,7,0.5435686282954723,2,0.5707180569525214,0.5821707948587945,-0.03860216656332227,1,-0.690858158184941,9.012245413662384,1,6,1.3292286249454173,0.5406698233644307,7,21,3.0,2.625,0.667,pure_ai_quick_dump
1853,61,19,7,2.7142857142857144,2.3333333333333335,1.6666666666666667,2,0.4740336496842577,0.37957121753164696,0.9663095167488123,0.09446243215261074,0.5867382992171652,5,0.42158379875569857,3,0.42158379875569857,0.5821707948587945,-0.20259957732714756,1,-0.8097193146676593,192.10358874189353,3,16,0.37426224674271286,0.0,7,7,0.3684210526315789,0.875,0.842,daily_sprinter
1854,61,17,6,2.8333333333333335,1.3333333333333333,1.3333333333333333,3,1.0629913139392035,0.5889486438062586,2.1228939003921097,0.474042670132945,1.5339452565858511,5,0.7661858701029105,3,0.7661858701029105,0.5821707948587945,0.006777848947464027,0,-0.8852606973456896,189.42494350630705,13,4,0.6386561029949974,0.6792044115107183,5,22,1.2941176470588236,3.6666666666666665,0.824,hardworker
1855,61,28,6,4.666666666666667,3.3333333333333335,3.0,3,0.9957313870290392,0.7777438329962885,2.345128069300705,0.21798755403275072,1.5673842363044166,9,0.8064714418215793,3,0.8064714418215793,0.5821707948587945,0.19557303813749394,0,-0.6193397931336962,166.57697513412177,6,22,1.369794114298141,0.6378833043318315,7,31,1.1071428571428572,3.875,0.714,hardworker
1856,61,13,6,2.1666666666666665,2.6666666666666665,1.0,2,1.3939301982974759,0.5081816119217494,1.9361707597081463,0.8857485863757265,1.427989147786397,4,1.2945854657546274,2,0.5081816119217494,0.5821707948587945,-0.07398918293704515,1,-0.9544560390517747,229.44250998096922,11,2,0.38822816912174973,0.8792284986878951,5,17,1.3076923076923077,2.8333333333333335,0.692,ai_dump_sincere_start
1857,61,3,3,1.0,0.3333333333333333,0.6666666666666666,0,1.4485551787091948,1.2270825231460596,1.5341808361344746,0.22147265556313522,0.30709831298841506,1,1.2270825231460596,1,1.2270825231460596,0.5821707948587945,0.6449117282872651,0,0.7699107637620046,0.0,3,0,0.0,0.0,7,34,11.333333333333334,4.25,0.667,hardworker
1858,61,20,9,2.2222222222222223,1.0,2.3333333333333335,4,1.4275747728082417,0.6395394663439322,2.2818874035941876,0.7880353064643095,1.6423479372502554,4,1.0475421022045437,2,1.5080144838483447,0.5821707948587945,0.05736867148513769,0,-0.9822865923988012,189.77719444983842,18,2,0.23047837057270204,0.9127670786363459,7,26,1.3,3.25,0.8,benchmark_tweaker
1859,61,8,1,8.0,2.6666666666666665,0.0,0,0.9205653714817374,0.8362793298780345,1.0241934804731152,0.0842860416037029,0.18791415059508065,8,0.8362793298780345,3,0.9385094887565837,0.5821707948587945,0.25410853501924,0,0.45140362575861115,2.1956416222104593,6,2,0.13123918633972675,0.4481271536626865,4,33,4.125,6.6,0.625,low_interest_quitter
1860,61,17,3,5.666666666666667,0.0,3.0,0,0.6050827239225042,0.468367213259136,0.7480733986473312,0.13671551066336818,0.27970618538819525,8,0.468367213259136,2,0.6708879322583833,0.5821707948587945,-0.11380358159965853,1,-0.874903448962134,41.68873731946336,14,3,0.06312129538208333,0.7586601847170803,3,16,0.9411764705882353,4.0,0.588,late_joiner_dangerous
1861,61,27,10,2.7,2.3333333333333335,3.0,4,1.4484727586689345,0.541035272049212,2.305728819988478,0.9074374866197226,1.7646935479392658,4,1.5586600459029558,2,1.5586600459029558,0.5821707948587945,-0.04113552280958255,1,-0.9828693673047096,228.69252387738368,20,7,0.32126069650968514,0.6446473320204913,6,20,0.7407407407407407,2.857142857142857,0.741,benchmark_tweaker
1862,61,27,6,4.5,4.666666666666667,1.6666666666666667,8,1.652771427917442,0.4359399018928646,2.2121355986560967,1.2168315260245772,1.776195696763232,8,1.6154183703047877,3,0.5184550735916417,0.5821707948587945,-0.14623089296592995,1,-0.9904848538756444,209.15761562194427,19,8,0.7076399598935392,0.6836894317021325,3,14,0.5185185185185185,3.5,0.778,ai_dump_sincere_start
1863,61,24,8,3.0,3.3333333333333335,1.6666666666666667,2,0.5563871190239112,0.3089115852006214,1.4683349857077872,0.24747553382328985,1.1594234005071657,4,1.373498599471568,2,0.40435533972948823,0.5821707948587945,-0.27325920965817313,1,-0.8415107342615656,201.0700823259164,7,17,0.37162425775928676,0.3535353446456603,7,5,0.20833333333333334,0.625,0.75,daily_sprinter
